,birth_country,year,destination,values
1232,Cent Africa Rep,2016,South Australia,0
1233,Chad,2016,South Australia,0
1234,"Congo, Rep",2016,South Australia,270
1235,"Congo, Dem Rep",2016,South Australia,800
1236,Cote d'Ivoire,2016,South Australia,100
1237,Equator Guinea,2016,South Australia,0
1238,Gabon,2016,South Australia,0
1239,Gambia,2016,South Australia,0
1240,Ghana,2016,South Australia,380
1241,Guinea,2016,South Australia,160
1242,Guinea-Bissau,2016,South Australia,0
1243,Liberia,2016,South Australia,660
1244,Mali,2016,South Australia,0
1245,Mauritania,2016,South Australia,0
1246,Niger,2016,South Australia,0
1247,Nigeria,2016,South Australia,600
1248,Sao Tome/Princ,2016,South Australia,0
1249,Senegal,2016,South Australia,10
1250,Sierra Leone,2016,South Australia,280
1251,Togo,2016,South Australia,50
1252,Angola,2016,South Australia,30
1253,Botswana,2016,South Australia,70
1254,Burundi,2016,South Australia,680
1255,Comoros,2016,South Australia,0
1256,Djibouti,2016,South Australia,10
1257,Eritrea,2016,South Australia,390
1258,Ethiopia,2016,South Australia,930
1259,Kenya,2016,South Australia,"1,980"
1260,Lesotho,2016,South Australia,10
1261,Madagascar,2016,South Australia,20
1262,Malawi,2016,South Australia,140
1263,Mauritius,2016,South Australia,240
1264,Mayotte,2016,South Australia,0
1265,Mozambique,2016,South Australia,40
1266,Namibia,2016,South Australia,100
1267,Reunion,2016,South Australia,0
1268,Rwanda,2016,South Australia,150
1269,St Helena,2016,South Australia,0
1270,Seychelles,2016,South Australia,60
1271,Somalia,2016,South Australia,310
1272,South Africa,2016,South Australia,"7,150"
1273,Eswatini,2016,South Australia,10
1274,Tanzania,2016,South Australia,600
1275,Uganda,2016,South Australia,370
1276,Zambia,2016,South Australia,340
1277,Zimbabwe,2016,South Australia,"1,740"
1278,"S & E Afr, nec",2016,South Australia,0
1279,Inadequately described,2016,South Australia,0
1280,Australia,2016,Western Australia,"1,660,600"
1281,Norfolk Island,2016,Western Australia,20
1282,"Aust E T, nec",2016,Western Australia,0
1283,New Zealand,2016,Western Australia,"87,350"
1284,New Caledonia,2016,Western Australia,50
1285,PNG,2016,Western Australia,"2,410"
1286,Solomon Islands,2016,Western Australia,120
1287,Vanuatu,2016,Western Australia,60
1288,Guam,2016,Western Australia,10
1289,Kiribati,2016,Western Australia,30
1290,Marshall Is,2016,Western Australia,0
1291,"Micronesia, F S",2016,Western Australia,0
1292,Nauru,2016,Western Australia,30
1293,N Mariana Is,2016,Western Australia,0
1294,Palau,2016,Western Australia,0
1295,Cook Islands,2016,Western Australia,560
1296,Fiji,2016,Western Australia,"1,590"
1297,French Poly,2016,Western Australia,30
1298,Niue,2016,Western Australia,70
1299,Samoa,2016,Western Australia,660
1300,Samoa American,2016,Western Australia,10
1301,Tokelau,2016,Western Australia,20
1302,Tonga,2016,Western Australia,330
1303,Tuvalu,2016,Western Australia,10
1304,Wallis/Futuna,2016,Western Australia,0
1305,Pitcairn Is,2016,Western Australia,0
1306,"Polynesia, nec",2016,Western Australia,0
1307,Adelie Land,2016,Western Australia,0
1308,Argentinian A T,2016,Western Australia,0
1309,Australian A T,2016,Western Australia,0
1310,British A T,2016,Western Australia,0
1311,Chilean A T,2016,Western Australia,0
1312,Queen Maud Land,2016,Western Australia,0
1313,Ross Dependency,2016,Western Australia,0
1314,England,2016,Western Australia,"213,940"
1315,Isle of Man,2016,Western Australia,270
1316,N'thern Ireland,2016,Western Australia,"4,900"
1317,Scotland,2016,Western Australia,"30,350"
1318,Wales,2016,Western Australia,"7,320"
1319,Guernsey,2016,Western Australia,230
1320,Jersey,2016,Western Australia,370
1321,Ireland,2016,Western Australia,"21,580"
1322,Austria,2016,Western Australia,"1,480"
1323,Belgium,2016,Western Australia,950
1324,France,2016,Western Australia,"4,680"
1325,Germany,2016,Western Australia,"12,770"
1326,Liechtenstein,2016,Western Australia,0
1327,Luxembourg,2016,Western Australia,50
1328,Monaco,2016,Western Australia,10
1329,Netherlands,2016,Western Australia,"10,390"
1330,Switzerland,2016,Western Australia,"2,220"
1331,Denmark,2016,Western Australia,"1,340"
1332,Faroe Islands,2016,Western Australia,10
1333,Finland,2016,Western Australia,650
1334,Greenland,2016,Western Australia,0
1335,Iceland,2016,Western Australia,140
1336,Norway,2016,Western Australia,640
1337,Sweden,2016,Western Australia,"1,280"
1338,Aland Islands,2016,Western Australia,0
1339,Andorra,2016,Western Australia,0
1340,Gibraltar,2016,Western Australia,110
1341,Holy See,2016,Western Australia,0
1342,Italy,2016,Western Australia,"21,960"
1343,Malta,2016,Western Australia,"1,050"
1344,Portugal,2016,Western Australia,"2,960"
1345,San Marino,2016,Western Australia,0
1346,Spain,2016,Western Australia,"1,640"
1347,Albania,2016,Western Australia,230
1348,Bosnia/Herzegov,2016,Western Australia,"3,980"
1349,Bulgaria,2016,Western Australia,440
1350,Croatia,2016,Western Australia,"6,250"
1351,Cyprus,2016,Western Australia,520
1352,North Macedonia,2016,Western Australia,"4,110"
1353,Greece,2016,Western Australia,"2,750"
1354,Moldova,2016,Western Australia,60
1355,Romania,2016,Western Australia,"2,110"
1356,Slovenia,2016,Western Australia,520
1357,Montenegro,2016,Western Australia,220
1358,Serbia,2016,Western Australia,"3,000"
1359,Kosovo,2016,Western Australia,70
1360,Belarus,2016,Western Australia,120
1361,Czechia,2016,Western Australia,"1,210"
1362,Estonia,2016,Western Australia,800
1363,Hungary,2016,Western Australia,"1,460"
1364,Latvia,2016,Western Australia,340
1365,Lithuania,2016,Western Australia,250
1366,Poland,2016,Western Australia,"6,670"
1367,Russia,2016,Western Australia,"2,310"
1368,Slovakia,2016,Western Australia,580
1369,Ukraine,2016,Western Australia,930
1370,Algeria,2016,Western Australia,170
1371,Egypt,2016,Western Australia,"2,560"
1372,Libya,2016,Western Australia,380
1373,Morocco,2016,Western Australia,190
1374,Sudan,2016,Western Australia,"2,480"
1375,Tunisia,2016,Western Australia,70
1376,Western Sahara,2016,Western Australia,0
1377,Sp North Africa,2016,Western Australia,0
1378,South Sudan,2016,Western Australia,"1,320"
1379,Bahrain,2016,Western Australia,270
1380,Gaza Str/W Bank,2016,Western Australia,220
1381,Iran,2016,Western Australia,"6,670"
1382,Iraq,2016,Western Australia,"3,890"
1383,Israel,2016,Western Australia,800
1384,Jordan,2016,Western Australia,530
1385,Kuwait,2016,Western Australia,670
1386,Lebanon,2016,Western Australia,"1,310"
1387,Oman,2016,Western Australia,230
1388,Qatar,2016,Western Australia,260
1389,Saudi Arabia,2016,Western Australia,"1,400"
1390,Syria,2016,Western Australia,660
1391,Turkey,2016,Western Australia,"1,470"
1392,Unit Arab Emir,2016,Western Australia,"1,270"
1393,Yemen,2016,Western Australia,120
1394,Myanmar,2016,Western Australia,"9,110"
1395,Cambodia,2016,Western Australia,"1,320"
1396,Laos,2016,Western Australia,230
1397,Thailand,2016,Western Australia,"8,360"
1398,Vietnam,2016,Western Australia,"17,620"
1399,Brunei,2016,Western Australia,"1,050"
1400,Indonesia,2016,Western Australia,"12,490"
1401,Malaysia,2016,Western Australia,"32,250"
1402,Philippines,2016,Western Australia,"33,430"
1403,Singapore,2016,Western Australia,"16,270"
1404,Timor-Leste,2016,Western Australia,450
1405,China,2016,Western Australia,"29,960"
1406,Hong Kong,2016,Western Australia,"6,980"
1407,Macau,2016,Western Australia,200
1408,Mongolia,2016,Western Australia,150
1409,Taiwan,2016,Western Australia,"5,560"
1410,Japan,2016,Western Australia,"5,000"
1411,"Korea, North",2016,Western Australia,10
1412,"Korea, South",2016,Western Australia,"7,920"
1413,Bangladesh,2016,Western Australia,"2,890"
1414,Bhutan,2016,Western Australia,"1,390"
1415,India,2016,Western Australia,"53,370"
1416,Maldives,2016,Western Australia,160
1417,Nepal,2016,Western Australia,"2,780"
1418,Pakistan,2016,Western Australia,"6,170"
1419,Sri Lanka,2016,Western Australia,"8,870"
1420,Afghanistan,2016,Western Australia,"6,000"
1421,Armenia,2016,Western Australia,40
1422,Azerbaijan,2016,Western Australia,80
1423,Georgia,2016,Western Australia,10
1424,Kazakhstan,2016,Western Australia,250
1425,Kyrgyzstan,2016,Western Australia,70
1426,Tajikistan,2016,Western Australia,20
1427,Turkmenistan,2016,Western Australia,10
1428,Uzbekistan,2016,Western Australia,140
1429,Bermuda,2016,Western Australia,120
1430,Canada,2016,Western Australia,"6,820"
1431,St Pierre/Mique,2016,Western Australia,0
1432,USA,2016,Western Australia,"11,450"
1433,Argentina,2016,Western Australia,930
1434,Bolivia,2016,Western Australia,60
1435,Brazil,2016,Western Australia,"4,200"
1436,Chile,2016,Western Australia,"1,960"
1437,Colombia,2016,Western Australia,"2,030"
1438,Ecuador,2016,Western Australia,130
1439,Falkland Is,2016,Western Australia,10
1440,French Guiana,2016,Western Australia,0
1441,Guyana,2016,Western Australia,70
1442,Paraguay,2016,Western Australia,40
1443,Peru,2016,Western Australia,840
1444,Suriname,2016,Western Australia,30
1445,Uruguay,2016,Western Australia,230
1446,Venezuela,2016,Western Australia,770
1447,"S America, nec",2016,Western Australia,0
1448,Belize,2016,Western Australia,10
1449,Costa Rica,2016,Western Australia,50
1450,El Salvador,2016,Western Australia,"1,390"
1451,Guatemala,2016,Western Australia,50
1452,Honduras,2016,Western Australia,20
1453,Mexico,2016,Western Australia,450
1454,Nicaragua,2016,Western Australia,50
1455,Panama,2016,Western Australia,40
1456,Anguilla,2016,Western Australia,0
1457,Antigua/Barbuda,2016,Western Australia,10
1458,Aruba,2016,Western Australia,10
1459,Bahamas,2016,Western Australia,90
1460,Barbados,2016,Western Australia,60
1461,Cayman Islands,2016,Western Australia,20
1462,Cuba,2016,Western Australia,70
1463,Dominica,2016,Western Australia,10
1464,Dominican Rep,2016,Western Australia,30
1465,Grenada,2016,Western Australia,10
1466,Guadeloupe,2016,Western Australia,0
1467,Haiti,2016,Western Australia,10
1468,Jamaica,2016,Western Australia,180
1469,Martinique,2016,Western Australia,0
1470,Montserrat,2016,Western Australia,0
1471,Puerto Rico,2016,Western Australia,30
1472,St Kitts/Nevis,2016,Western Australia,0
1473,St Lucia,2016,Western Australia,10
1474,St Vinc/Grenad,2016,Western Australia,10
1475,Trinidad/Tobago,2016,Western Australia,550
1476,Turks/Caicos Is,2016,Western Australia,0
1477,"Virgin Is, Brit",2016,Western Australia,0
1478,"Virgin Is, US",2016,Western Australia,0
1479,St Barthelemy,2016,Western Australia,0
1480,St Martin (Fr),2016,Western Australia,0
1481,Bonaire/SE/Saba,2016,Western Australia,0
1482,Curacao,2016,Western Australia,20
1483,Sint Maarten Dp,2016,Western Australia,0
1484,Benin,2016,Western Australia,10
1485,Burkina Faso,2016,Western Australia,10
1486,Cameroon,2016,Western Australia,80
1487,Cabo Verde,2016,Western Australia,10
1488,Cent Africa Rep,2016,Western Australia,10
1489,Chad,2016,Western Australia,0
1490,"Congo, Rep",2016,Western Australia,290
1491,"Congo, Dem Rep",2016,Western Australia,840
1492,Cote d'Ivoire,2016,Western Australia,90
1493,Equator Guinea,2016,Western Australia,0
1494,Gabon,2016,Western Australia,10
1495,Gambia,2016,Western Australia,10
1496,Ghana,2016,Western Australia,940
1497,Guinea,2016,Western Australia,160
1498,Guinea-Bissau,2016,Western Australia,0
1499,Liberia,2016,Western Australia,690
1500,Mali,2016,Western Australia,20
1501,Mauritania,2016,Western Australia,10
1502,Niger,2016,Western Australia,0
1503,Nigeria,2016,Western Australia,"1,550"
1504,Sao Tome/Princ,2016,Western Australia,0
1505,Senegal,2016,Western Australia,80
1506,Sierra Leone,2016,Western Australia,600
1507,Togo,2016,Western Australia,80
1508,Angola,2016,Western Australia,100
1509,Botswana,2016,Western Australia,360
1510,Burundi,2016,Western Australia,430
1511,Comoros,2016,Western Australia,0
1512,Djibouti,2016,Western Australia,20
1513,Eritrea,2016,Western Australia,710
1514,Ethiopia,2016,Western Australia,"1,920"
1515,Kenya,2016,Western Australia,"6,560"
1516,Lesotho,2016,Western Australia,30
1517,Madagascar,2016,Western Australia,50
1518,Malawi,2016,Western Australia,360
1519,Mauritius,2016,Western Australia,"5,630"
1520,Mayotte,2016,Western Australia,0
1521,Mozambique,2016,Western Australia,230
1522,Namibia,2016,Western Australia,440
1523,Reunion,2016,Western Australia,80
1524,Rwanda,2016,Western Australia,180
1525,St Helena,2016,Western Australia,10
1526,Seychelles,2016,Western Australia,920
1527,Somalia,2016,Western Australia,"1,630"
1528,South Africa,2016,Western Australia,"45,550"
1529,Eswatini,2016,Western Australia,110
1530,Tanzania,2016,Western Australia,"1,060"
1531,Uganda,2016,Western Australia,780
1532,Zambia,2016,Western Australia,"2,880"
1533,Zimbabwe,2016,Western Australia,"13,890"
1534,"S & E Afr, nec",2016,Western Australia,0
1535,Inadequately described,2016,Western Australia,0
1536,Australia,2016,Tasmania,"449,660"
1537,Norfolk Island,2016,Tasmania,0
1538,"Aust E T, nec",2016,Tasmania,0
1539,New Zealand,2016,Tasmania,"5,420"
1540,New Caledonia,2016,Tasmania,10
1541,PNG,2016,Tasmania,370
1542,Solomon Islands,2016,Tasmania,20
1543,Vanuatu,2016,Tasmania,10
1544,Guam,2016,Tasmania,0
1545,Kiribati,2016,Tasmania,10
1546,Marshall Is,2016,Tasmania,0
1547,"Micronesia, F S",2016,Tasmania,0
1548,Nauru,2016,Tasmania,10
1549,N Mariana Is,2016,Tasmania,0
1550,Palau,2016,Tasmania,0
1551,Cook Islands,2016,Tasmania,20
1552,Fiji,2016,Tasmania,300
1553,French Poly,2016,Tasmania,0
1554,Niue,2016,Tasmania,0
1555,Samoa,2016,Tasmania,50
1556,Samoa American,2016,Tasmania,0
1557,Tokelau,2016,Tasmania,0
1558,Tonga,2016,Tasmania,40
1559,Tuvalu,2016,Tasmania,0
1560,Wallis/Futuna,2016,Tasmania,0
1561,Pitcairn Is,2016,Tasmania,0
1562,"Polynesia, nec",2016,Tasmania,0
1563,Adelie Land,2016,Tasmania,0
1564,Argentinian A T,2016,Tasmania,0
1565,Australian A T,2016,Tasmania,0
1566,British A T,2016,Tasmania,0
1567,Chilean A T,2016,Tasmania,0
1568,Queen Maud Land,2016,Tasmania,0
1569,Ross Dependency,2016,Tasmania,0
1570,England,2016,Tasmania,"20,480"
1571,Isle of Man,2016,Tasmania,20
1572,N'thern Ireland,2016,Tasmania,370
1573,Scotland,2016,Tasmania,"2,610"
1574,Wales,2016,Tasmania,640
1575,Guernsey,2016,Tasmania,10
1576,Jersey,2016,Tasmania,20
1577,Ireland,2016,Tasmania,770
1578,Austria,2016,Tasmania,360
1579,Belgium,2016,Tasmania,110
1580,France,2016,Tasmania,380
1581,Germany,2016,Tasmania,"2,380"
1582,Liechtenstein,2016,Tasmania,0
1583,Luxembourg,2016,Tasmania,0
1584,Monaco,2016,Tasmania,0
1585,Netherlands,2016,Tasmania,"2,520"
1586,Switzerland,2016,Tasmania,290
1587,Denmark,2016,Tasmania,180
1588,Faroe Islands,2016,Tasmania,0
1589,Finland,2016,Tasmania,160
1590,Greenland,2016,Tasmania,0
1591,Iceland,2016,Tasmania,10
1592,Norway,2016,Tasmania,60
1593,Sweden,2016,Tasmania,140
1594,Aland Islands,2016,Tasmania,0
1595,Andorra,2016,Tasmania,0
1596,Gibraltar,2016,Tasmania,10
1597,Holy See,2016,Tasmania,0
1598,Italy,2016,Tasmania,970
1599,Malta,2016,Tasmania,130
1600,Portugal,2016,Tasmania,40
1601,San Marino,2016,Tasmania,0
1602,Spain,2016,Tasmania,120
1603,Albania,2016,Tasmania,10
1604,Bosnia/Herzegov,2016,Tasmania,160
1605,Bulgaria,2016,Tasmania,20
1606,Croatia,2016,Tasmania,330
1607,Cyprus,2016,Tasmania,70
1608,North Macedonia,2016,Tasmania,30
1609,Greece,2016,Tasmania,590
1610,Moldova,2016,Tasmania,10
1611,Romania,2016,Tasmania,90
1612,Slovenia,2016,Tasmania,60
1613,Montenegro,2016,Tasmania,0
1614,Serbia,2016,Tasmania,130
1615,Kosovo,2016,Tasmania,0
1616,Belarus,2016,Tasmania,20
1617,Czechia,2016,Tasmania,210
1618,Estonia,2016,Tasmania,30
1619,Hungary,2016,Tasmania,220
1620,Latvia,2016,Tasmania,50
1621,Lithuania,2016,Tasmania,40
1622,Poland,2016,Tasmania,700
1623,Russia,2016,Tasmania,160
1624,Slovakia,2016,Tasmania,70
1625,Ukraine,2016,Tasmania,110
1626,Algeria,2016,Tasmania,10
1627,Egypt,2016,Tasmania,140
1628,Libya,2016,Tasmania,30
1629,Morocco,2016,Tasmania,20
1630,Sudan,2016,Tasmania,270
1631,Tunisia,2016,Tasmania,0
1632,Western Sahara,2016,Tasmania,0
1633,Sp North Africa,2016,Tasmania,0
1634,South Sudan,2016,Tasmania,90
1635,Bahrain,2016,Tasmania,10
1636,Gaza Str/W Bank,2016,Tasmania,10
1637,Iran,2016,Tasmania,640
1638,Iraq,2016,Tasmania,110
1639,Israel,2016,Tasmania,40
1640,Jordan,2016,Tasmania,10
1641,Kuwait,2016,Tasmania,20
1642,Lebanon,2016,Tasmania,90
1643,Oman,2016,Tasmania,10
1644,Qatar,2016,Tasmania,10
1645,Saudi Arabia,2016,Tasmania,100
1646,Syria,2016,Tasmania,100
1647,Turkey,2016,Tasmania,80
1648,Unit Arab Emir,2016,Tasmania,70
1649,Yemen,2016,Tasmania,10
1650,Myanmar,2016,Tasmania,300
1651,Cambodia,2016,Tasmania,40
1652,Laos,2016,Tasmania,40
1653,Thailand,2016,Tasmania,650
1654,Vietnam,2016,Tasmania,450
1655,Brunei,2016,Tasmania,10
1656,Indonesia,2016,Tasmania,360
1657,Malaysia,2016,Tasmania,"1,560"
1658,Philippines,2016,Tasmania,"1,770"
1659,Singapore,2016,Tasmania,610
1660,Timor-Leste,2016,Tasmania,10
1661,China,2016,Tasmania,"3,270"
1662,Hong Kong,2016,Tasmania,520
1663,Macau,2016,Tasmania,20
1664,Mongolia,2016,Tasmania,10
1665,Taiwan,2016,Tasmania,370
1666,Japan,2016,Tasmania,480
1667,"Korea, North",2016,Tasmania,0
1668,"Korea, South",2016,Tasmania,670
1669,Bangladesh,2016,Tasmania,120
1670,Bhutan,2016,Tasmania,840
1671,India,2016,Tasmania,"2,130"
1672,Maldives,2016,Tasmania,10
1673,Nepal,2016,Tasmania,900
1674,Pakistan,2016,Tasmania,390
1675,Sri Lanka,2016,Tasmania,440
1676,Afghanistan,2016,Tasmania,330
1677,Armenia,2016,Tasmania,0
1678,Azerbaijan,2016,Tasmania,0
1679,Georgia,2016,Tasmania,0
1680,Kazakhstan,2016,Tasmania,10
1681,Kyrgyzstan,2016,Tasmania,0
1682,Tajikistan,2016,Tasmania,0
1683,Turkmenistan,2016,Tasmania,0
1684,Uzbekistan,2016,Tasmania,10
1685,Bermuda,2016,Tasmania,10
1686,Canada,2016,Tasmania,"1,040"
1687,St Pierre/Mique,2016,Tasmania,0
1688,USA,2016,Tasmania,"2,000"
1689,Argentina,2016,Tasmania,70
1690,Bolivia,2016,Tasmania,10
1691,Brazil,2016,Tasmania,100
1692,Chile,2016,Tasmania,220
1693,Colombia,2016,Tasmania,60
1694,Ecuador,2016,Tasmania,0
1695,Falkland Is,2016,Tasmania,10
1696,French Guiana,2016,Tasmania,0
1697,Guyana,2016,Tasmania,10
1698,Paraguay,2016,Tasmania,0
1699,Peru,2016,Tasmania,60
1700,Suriname,2016,Tasmania,0
1701,Uruguay,2016,Tasmania,30
1702,Venezuela,2016,Tasmania,20
1703,"S America, nec",2016,Tasmania,0
1704,Belize,2016,Tasmania,0
1705,Costa Rica,2016,Tasmania,0
1706,El Salvador,2016,Tasmania,190
1707,Guatemala,2016,Tasmania,0
1708,Honduras,2016,Tasmania,0
1709,Mexico,2016,Tasmania,50
1710,Nicaragua,2016,Tasmania,10
1711,Panama,2016,Tasmania,0
1712,Anguilla,2016,Tasmania,0
1713,Antigua/Barbuda,2016,Tasmania,0
1714,Aruba,2016,Tasmania,0
1715,Bahamas,2016,Tasmania,10
1716,Barbados,2016,Tasmania,10
1717,Cayman Islands,2016,Tasmania,10
1718,Cuba,2016,Tasmania,0
1719,Dominica,2016,Tasmania,0
1720,Dominican Rep,2016,Tasmania,10
1721,Grenada,2016,Tasmania,0
1722,Guadeloupe,2016,Tasmania,0
1723,Haiti,2016,Tasmania,0
1724,Jamaica,2016,Tasmania,10
1725,Martinique,2016,Tasmania,0
1726,Montserrat,2016,Tasmania,0
1727,Puerto Rico,2016,Tasmania,0
1728,St Kitts/Nevis,2016,Tasmania,0
1729,St Lucia,2016,Tasmania,0
1730,St Vinc/Grenad,2016,Tasmania,0
1731,Trinidad/Tobago,2016,Tasmania,30
1732,Turks/Caicos Is,2016,Tasmania,0
1733,"Virgin Is, Brit",2016,Tasmania,0
1734,"Virgin Is, US",2016,Tasmania,0
1735,St Barthelemy,2016,Tasmania,0
1736,St Martin (Fr),2016,Tasmania,0
1737,Bonaire/SE/Saba,2016,Tasmania,0
1738,Curacao,2016,Tasmania,0
1739,Sint Maarten Dp,2016,Tasmania,0
1740,Benin,2016,Tasmania,0
1741,Burkina Faso,2016,Tasmania,0
1742,Cameroon,2016,Tasmania,10
1743,Cabo Verde,2016,Tasmania,0
1744,Cent Africa Rep,2016,Tasmania,0
1745,Chad,2016,Tasmania,0
1746,"Congo, Rep",2016,Tasmania,20
1747,"Congo, Dem Rep",2016,Tasmania,100
1748,Cote d'Ivoire,2016,Tasmania,10
1749,Equator Guinea,2016,Tasmania,0
1750,Gabon,2016,Tasmania,0
1751,Gambia,2016,Tasmania,0
1752,Ghana,2016,Tasmania,50
1753,Guinea,2016,Tasmania,10
1754,Guinea-Bissau,2016,Tasmania,0
1755,Liberia,2016,Tasmania,20
1756,Mali,2016,Tasmania,0
1757,Mauritania,2016,Tasmania,0
1758,Niger,2016,Tasmania,0
1759,Nigeria,2016,Tasmania,140
1760,Sao Tome/Princ,2016,Tasmania,0
1761,Senegal,2016,Tasmania,0
1762,Sierra Leone,2016,Tasmania,70
1763,Togo,2016,Tasmania,0
1764,Angola,2016,Tasmania,0
1765,Botswana,2016,Tasmania,20
1766,Burundi,2016,Tasmania,30
1767,Comoros,2016,Tasmania,0
1768,Djibouti,2016,Tasmania,0
1769,Eritrea,2016,Tasmania,80
1770,Ethiopia,2016,Tasmania,340
1771,Kenya,2016,Tasmania,200
1772,Lesotho,2016,Tasmania,0
1773,Madagascar,2016,Tasmania,10
1774,Malawi,2016,Tasmania,20
1775,Mauritius,2016,Tasmania,60
1776,Mayotte,2016,Tasmania,0
1777,Mozambique,2016,Tasmania,0
1778,Namibia,2016,Tasmania,10
1779,Reunion,2016,Tasmania,0
1780,Rwanda,2016,Tasmania,20
1781,St Helena,2016,Tasmania,0
1782,Seychelles,2016,Tasmania,10
1783,Somalia,2016,Tasmania,10
1784,South Africa,2016,Tasmania,"1,720"
1785,Eswatini,2016,Tasmania,0
1786,Tanzania,2016,Tasmania,50
1787,Uganda,2016,Tasmania,110
1788,Zambia,2016,Tasmania,100
1789,Zimbabwe,2016,Tasmania,330
1790,"S & E Afr, nec",2016,Tasmania,0
1791,Inadequately described,2016,Tasmania,0
1792,Australia,2016,Northern Territory,"190,260"
1793,Norfolk Island,2016,Northern Territory,0
1794,"Aust E T, nec",2016,Northern Territory,0
1795,New Zealand,2016,Northern Territory,"5,580"
1796,New Caledonia,2016,Northern Territory,10
1797,PNG,2016,Northern Territory,770
1798,Solomon Islands,2016,Northern Territory,50
1799,Vanuatu,2016,Northern Territory,30
1800,Guam,2016,Northern Territory,0
1801,Kiribati,2016,Northern Territory,20
1802,Marshall Is,2016,Northern Territory,0
1803,"Micronesia, F S",2016,Northern Territory,0
1804,Nauru,2016,Northern Territory,10
1805,N Mariana Is,2016,Northern Territory,0
1806,Palau,2016,Northern Territory,0
1807,Cook Islands,2016,Northern Territory,50
1808,Fiji,2016,Northern Territory,560
1809,French Poly,2016,Northern Territory,0
1810,Niue,2016,Northern Territory,0
1811,Samoa,2016,Northern Territory,60
1812,Samoa American,2016,Northern Territory,0
1813,Tokelau,2016,Northern Territory,10
1814,Tonga,2016,Northern Territory,90
1815,Tuvalu,2016,Northern Territory,0
1816,Wallis/Futuna,2016,Northern Territory,0
1817,Pitcairn Is,2016,Northern Territory,0
1818,"Polynesia, nec",2016,Northern Territory,0
1819,Adelie Land,2016,Northern Territory,0
1820,Argentinian A T,2016,Northern Territory,0
1821,Australian A T,2016,Northern Territory,0
1822,British A T,2016,Northern Territory,0
1823,Chilean A T,2016,Northern Territory,0
1824,Queen Maud Land,2016,Northern Territory,0
1825,Ross Dependency,2016,Northern Territory,0
1826,England,2016,Northern Territory,"6,690"
1827,Isle of Man,2016,Northern Territory,20
